CurrencyKey,DateKey,AverageRate,EndOfDayRate,Date
6,20131226,0.561198720466917,0.561387750519284,2013-12-26 00:00:00.000
6,20131227,0.560224089635854,0.560129950148434,2013-12-27 00:00:00.000
6,20131228,0.559503161192861,0.559597090095131,2013-12-28 00:00:00.000
6,20131229,0.563094768849597,0.562967967122671,2013-12-29 00:00:00.000
6,20131230,0.559503161192861,0.559597090095131,2013-12-30 00:00:00.000
6,20131231,0.560224089635854,0.560129950148434,2013-12-31 00:00:00.000
6,20140101,0.561198720466917,0.561387750519284,2014-01-01 00:00:00.000
6,20140102,0.563888575617458,0.563602547483515,2014-01-02 00:00:00.000
6,20140103,0.563888575617458,0.563952176855403,2014-01-03 00:00:00.000
6,20140104,0.564493367202935,0.564461503725446,2014-01-04 00:00:00.000
6,20140105,0.566315551025031,0.566475953095791,2014-01-05 00:00:00.000
6,20140106,0.563443768311922,0.563221627710504,2014-01-06 00:00:00.000
6,20140107,0.561104253170239,0.561293219577908,2014-01-07 00:00:00.000
6,20140108,0.561293219577908,0.561293219577908,2014-01-08 00:00:00.000
6,20140109,0.559190292456523,0.559503161192861,2014-01-09 00:00:00.000
6,20140110,0.557724484104852,0.557693380179577,2014-01-10 00:00:00.000
6,20140111,0.558940249287351,0.55909650005591,2014-01-11 00:00:00.000
6,20140112,0.554692700244065,0.554415922825304,2014-01-12 00:00:00.000
6,20140113,0.553036168565424,0.553342186808322,2014-01-13 00:00:00.000
6,20140114,0.556916907997327,0.55666889334224,2014-01-14 00:00:00.000
6,20140115,0.558909009613235,0.559065242913848,2014-01-15 00:00:00.000
6,20140116,0.555709919422062,0.555648163582819,2014-01-16 00:00:00.000
6,20140117,0.555586421467859,0.555802578923966,2014-01-17 00:00:00.000
6,20140118,0.555586421467859,0.55546297839249,2014-01-18 00:00:00.000
6,20140119,0.554016620498615,0.554047315640756,2014-01-19 00:00:00.000
6,20140120,0.552791597567717,0.552730488613752,2014-01-20 00:00:00.000
6,20140121,0.553189135365382,0.553219738880283,2014-01-21 00:00:00.000
6,20140122,0.554292999279419,0.554262276909434,2014-01-22 00:00:00.000
6,20140123,0.550448615621732,0.550630471890314,2014-01-23 00:00:00.000
6,20140124,0.549903766840803,0.549752611324904,2014-01-24 00:00:00.000
6,20140125,0.549903766840803,0.550145788633988,2014-01-25 00:00:00.000
6,20140126,0.550721445093072,0.550539528738163,2014-01-26 00:00:00.000
6,20140127,0.548907673729279,0.549118664543408,2014-01-27 00:00:00.000
6,20140128,0.546268982847154,0.546179474575345,2014-01-28 00:00:00.000
6,20140129,0.546597430992074,0.546657191275351,2014-01-29 00:00:00.000
6,20140130,0.54713574437818,0.546956188809276,2014-01-30 00:00:00.000
6,20140131,0.548305735277991,0.548365869708269,2014-01-31 00:00:00.000
6,20140201,0.549390176903637,0.54920913884007,2014-02-01 00:00:00.000
6,20140202,0.548005260850504,0.548005260850504,2014-02-02 00:00:00.000
6,20140203,0.548696844993141,0.548636637954683,2014-02-03 00:00:00.000
6,20140204,0.54611981868822,0.546328671328671,2014-02-04 00:00:00.000
6,20140205,0.549541133153817,0.549420361518598,2014-02-05 00:00:00.000
6,20140206,0.546627309500383,0.546896363139185,2014-02-06 00:00:00.000
6,20140207,0.546507815061755,0.546507815061755,2014-02-07 00:00:00.000
6,20140208,0.546209307406598,0.546239143497023,2014-02-08 00:00:00.000
6,20140209,0.546149645002731,0.54608999563128,2014-02-09 00:00:00.000
6,20140210,0.543301097468217,0.543596434007393,2014-02-10 00:00:00.000
6,20140211,0.544099243702051,0.544069640914037,2014-02-11 00:00:00.000
6,20140212,0.54271138608488,0.542917639394104,2014-02-12 00:00:00.000
6,20140213,0.543212559074366,0.543212559074366,2014-02-13 00:00:00.000
6,20140214,0.543389664728577,0.543685097591475,2014-02-14 00:00:00.000
6,20140215,0.543625985322098,0.543301097468217,2014-02-15 00:00:00.000
6,20140216,0.544040041347043,0.544069640914037,2014-02-16 00:00:00.000
6,20140217,0.545702592087312,0.545434711465038,2014-02-17 00:00:00.000
6,20140218,0.543596434007393,0.543803360704769,2014-02-18 00:00:00.000
6,20140219,0.543537341015328,0.543448725612738,2014-02-19 00:00:00.000
6,20140220,0.545791944110905,0.545940929191462,2014-02-20 00:00:00.000
6,20140221,0.545702592087312,0.545434711465038,2014-02-21 00:00:00.000
6,20140222,0.54561326931471,0.545643040323021,2014-02-22 00:00:00.000
6,20140223,0.549480740700038,0.54920913884007,2014-02-23 00:00:00.000
6,20140224,0.548666739822232,0.548726953467954,2014-02-24 00:00:00.000
6,20140225,0.547345374931582,0.547345374931582,2014-02-25 00:00:00.000
6,20140226,0.547735115298242,0.548005260850504,2014-02-26 00:00:00.000
6,20140227,0.550145788633988,0.54987352908831,2014-02-27 00:00:00.000
6,20140228,0.549903766840803,0.549903766840803,2014-02-28 00:00:00.000
14,20101229,0.00157601953885984,0.00157579577686732,2010-12-29 00:00:00.000
14,20101230,0.00157666535277887,0.00157669021190716,2010-12-30 00:00:00.000
14,20101231,0.00157542339503742,0.00157529955502513,2010-12-31 00:00:00.000
14,20110101,0.00157294534014943,0.00157316829329646,2011-01-01 00:00:00.000
14,20110102,0.00157170923379175,0.00157151163704367,2011-01-02 00:00:00.000
14,20110103,0.00157170923379175,0.00157170923379175,2011-01-03 00:00:00.000
14,20110104,0.00157170923379175,0.00157161067620278,2011-01-04 00:00:00.000
14,20110105,0.0015713390275517,0.00157153633392004,2011-01-05 00:00:00.000
14,20110106,0.00157047506870828,0.00157025312480372,2011-01-06 00:00:00.000
14,20110107,0.00156924284032954,0.00156944011322569,2011-01-07 00:00:00.000
14,20110108,0.00156862745098039,0.0015684552284455,2011-01-08 00:00:00.000
14,20110109,0.00156801254410035,0.00156801254410035,2011-01-09 00:00:00.000
14,20110110,0.00156617071260767,0.00156597450593504,2011-01-10 00:00:00.000
14,20110111,0.00156617071260767,0.00156636721380396,2011-01-11 00:00:00.000
14,20110112,0.00156617071260767,0.00156609737461002,2011-01-12 00:00:00.000
14,20110113,0.00156617071260767,0.00156617071260767,2011-01-13 00:00:00.000
14,20110114,0.00156617071260767,0.00156604832292668,2011-01-14 00:00:00.000
14,20110115,0.00156617071260767,0.0015662197719584,2011-01-15 00:00:00.000
14,20110116,0.00156617071260767,0.00156614642936625,2011-01-16 00:00:00.000
14,20110117,0.00156617071260767,0.00156634267912577,2011-01-17 00:00:00.000
14,20110118,0.00156617071260767,0.00156604832292668,2011-01-18 00:00:00.000
14,20110119,0.00156617071260767,0.00156626883438273,2011-01-19 00:00:00.000
14,20110120,0.00156617071260767,0.0015659990290806,2011-01-20 00:00:00.000
14,20110121,0.00155760837955926,0.00155763239875389,2011-01-21 00:00:00.000
14,20110122,0.00155642023346304,0.00155622646207476,2011-01-22 00:00:00.000
14,20110123,0.00155581485803189,0.00155586327073577,2011-01-23 00:00:00.000
14,20110124,0.00155642023346304,0.00155632358395175,2011-01-24 00:00:00.000
14,20110125,0.00155642023346304,0.00155642023346304,2011-01-25 00:00:00.000
14,20110126,0.0015552099533437,0.00155518600880018,2011-01-26 00:00:00.000
14,20110127,0.0015530364269353,0.00155327765661349,2011-01-27 00:00:00.000
14,20110128,0.0015527950310559,0.00155272294034796,2011-01-28 00:00:00.000
14,20110129,0.0015527950310559,0.00155296407264207,2011-01-29 00:00:00.000
14,20110130,0.00155219247186651,0.00155199975168004,2011-01-30 00:00:00.000
14,20110131,0.00155267448179489,0.0015527950310559,2011-01-31 00:00:00.000
14,20110201,0.00155267448179489,0.0015526506152611,2011-02-01 00:00:00.000
14,20110202,0.00155267448179489,0.00155267472287473,2011-02-02 00:00:00.000
14,20110203,0.00155219247186651,0.00155199975168004,2011-02-03 00:00:00.000
14,20110204,0.00155036380061763,0.00155050779130165,2011-02-04 00:00:00.000
14,20110205,0.00154918667699458,0.00154916291756331,2011-02-05 00:00:00.000
14,20110206,0.00154796389343259,0.00154820354975206,2011-02-06 00:00:00.000
14,20110207,0.00154738878143133,0.00154738878143133,2011-02-07 00:00:00.000
14,20110208,0.00154738878143133,0.00154748456384148,2011-02-08 00:00:00.000
14,20110209,0.00154559505409583,0.00154552363036082,2011-02-09 00:00:00.000
14,20110210,0.00154559505409583,0.00154571450653064,2011-02-10 00:00:00.000
14,20110211,0.00154320987654321,0.00154306723807475,2011-02-11 00:00:00.000
14,20110212,0.00154261473197069,0.00154275752479983,2011-02-12 00:00:00.000
14,20110213,0.00154261473197069,0.00154254358341204,2011-02-13 00:00:00.000
14,20110214,0.00154083204930663,0.00154083204930663,2011-02-14 00:00:00.000
14,20110215,0.00154023873700424,0.00154023873700424,2011-02-15 00:00:00.000
14,20110216,0.00154023873700424,0.00154040505567101,2011-02-16 00:00:00.000
14,20110217,0.0015390534821085,0.00153900634670827,2011-02-17 00:00:00.000
14,20110218,0.00153727901614143,0.00153730264877246,2011-02-18 00:00:00.000
14,20110219,0.00153843810686576,0.00153834344101891,2011-02-19 00:00:00.000
14,20110220,0.00153725562055243,0.00153732628213012,2011-02-20 00:00:00.000
14,20110221,0.00153668843641952,0.00153657061102806,2011-02-21 00:00:00.000
14,20110222,0.00153668843641952,0.0015367828986799,2011-02-22 00:00:00.000
14,20110223,0.00153668843641952,0.00153649954673263,2011-02-23 00:00:00.000
14,20110224,0.00153374233128834,0.00153381290550179,2011-02-24 00:00:00.000
14,20110225,0.0015343306482547,0.0015343306482547,2011-02-25 00:00:00.000
14,20110226,0.00153221505128554,0.00153242637189322,2011-02-26 00:00:00.000
14,20110227,0.00153256704980843,0.0015324968250497,2011-02-27 00:00:00.000
14,20110228,0.0015340952673161,0.00153418964639844,2011-02-28 00:00:00.000
14,20110301,0.0015340952673161,0.00153395430871659,2011-03-01 00:00:00.000
14,20110302,0.0015340952673161,0.00153411880216004,2011-03-02 00:00:00.000
14,20110303,0.00153315446531238,0.00153306068360096,2011-03-03 00:00:00.000
14,20110304,0.00153115908742918,0.0015313469007606,2011-03-04 00:00:00.000
14,20110305,0.00153139356814701,0.00153127655329248,2011-03-05 00:00:00.000
14,20110306,0.00153010481217963,0.00153022188217292,2011-03-06 00:00:00.000
14,20110307,0.00153137035135302,0.00153127655329248,2011-03-07 00:00:00.000
14,20110308,0.00153137035135302,0.00153153429105278,2011-03-08 00:00:00.000
14,20110309,0.00153137035135302,0.00153115908742918,2011-03-09 00:00:00.000
14,20110310,0.00152800061120024,0.00152807089148725,2011-03-10 00:00:00.000
14,20110311,0.00152788388082506,0.00152779074277978,2011-03-11 00:00:00.000
14,20110312,0.00152613506295307,0.00152615835419083,2011-03-12 00:00:00.000
14,20110313,0.00152613506295307,0.0015259955633205,2011-03-13 00:00:00.000
14,20110314,0.00152753403002124,0.00152762713676846,2011-03-14 00:00:00.000
14,20110315,0.00152753403002124,0.00152737047898338,2011-03-15 00:00:00.000
14,20110316,0.00152753403002124,0.00152772048825947,2011-03-16 00:00:00.000
14,20110317,0.00152494838430956,0.00152485537128017,2011-03-17 00:00:00.000
14,20110318,0.00152436723897002,0.00152441348191283,2011-03-18 00:00:00.000
14,20110319,0.00152264940997335,0.00152264940997335,2011-03-19 00:00:00.000
14,20110320,0.00152230195194123,0.00152239442194684,2011-03-20 00:00:00.000
14,20110321,0.00152322924600152,0.00152304365043102,2011-03-21 00:00:00.000
14,20110322,0.00152322924600152,0.00152334526620459,2011-03-22 00:00:00.000
14,20110323,0.00152322924600152,0.0015230204541647,2011-03-23 00:00:00.000
14,20110324,0.0015220470802647,0.0015220700152207,2011-03-24 00:00:00.000
14,20110325,0.00152088964744105,0.00152070439027357,2011-03-25 00:00:00.000
14,20110326,0.00151687523701176,0.00151705956233742,2011-03-26 00:00:00.000
14,20110327,0.00151973397360739,0.00151952590791673,2011-03-27 00:00:00.000
14,20110328,0.00151975683890578,0.00151984923095629,2011-03-28 00:00:00.000
14,20110329,0.00151975683890578,0.00151973397360739,2011-03-29 00:00:00.000
14,20110330,0.00151975683890578,0.00151980303352686,2011-03-30 00:00:00.000
14,20110331,0.00151860288534548,0.00151858005475696,2011-03-31 00:00:00.000
14,20110401,0.00151745068285281,0.00151758885482745,2011-04-01 00:00:00.000
14,20110402,0.00151572565365669,0.00151561102085647,2011-04-02 00:00:00.000
14,20110403,0.00151400454201363,0.00151418817028378,2011-04-03 00:00:00.000
14,20110404,0.00151480747024274,0.00151460075124197,2011-04-04 00:00:00.000
14,20110405,0.00151480747024274,0.00151489903197952,2011-04-05 00:00:00.000
14,20110406,0.00151480747024274,0.00151460075124197,2011-04-06 00:00:00.000
14,20110407,0.0015139818494772,0.0015139818494772,2011-04-07 00:00:00.000
14,20110408,0.00151263046437755,0.00151258470474347,2011-04-08 00:00:00.000
14,20110409,0.00151285930408472,0.00151306554796652,2011-04-09 00:00:00.000
14,20110410,0.0015111220852155,0.00151103075113792,2011-04-10 00:00:00.000
14,20110411,0.00151171579743008,0.00151180721434403,2011-04-11 00:00:00.000
14,20110412,0.00151171579743008,0.0015115789212738,2011-04-12 00:00:00.000
14,20110413,0.00151171579743008,0.00151180721434403,2011-04-13 00:00:00.000
14,20110414,0.00151000377500944,0.00150982138812978,2011-04-14 00:00:00.000
14,20110415,0.00151000377500944,0.00151014059408931,2011-04-15 00:00:00.000
14,20110416,0.00150829357848534,0.0015082731042176,2011-04-16 00:00:00.000
14,20110417,0.00150715900527506,0.00150734097665747,2011-04-17 00:00:00.000
14,20110418,0.00150543484560787,0.00150532153743306,2011-04-18 00:00:00.000
14,20110419,0.00150543484560787,0.00150547994700711,2011-04-19 00:00:00.000
14,20110420,0.00150543484560787,0.00150523067660119,2011-04-20 00:00:00.000
14,20110421,0.00150543484560787,0.00150547994700711,2011-04-21 00:00:00.000
14,20110422,0.00150543484560787,0.00150538952029107,2011-04-22 00:00:00.000
14,20110423,0.0015054572826496,0.00150561617417209,2011-04-23 00:00:00.000
14,20110424,0.00150342050716688,0.00150330727600722,2011-04-24 00:00:00.000
14,20110425,0.00150206533984228,0.00150215559327635,2011-04-25 00:00:00.000
14,20110426,0.00150206533984228,0.00150195276388597,2011-04-26 00:00:00.000
14,20110427,0.00150206533984228,0.00150222351613741,2011-04-27 00:00:00.000
14,20110428,0.00150319428786171,0.00150301354215201,2011-04-28 00:00:00.000
14,20110429,0.00150206533984228,0.00150215559327635,2011-04-29 00:00:00.000
14,20110430,0.00150093808630394,0.0015008031548083,2011-04-30 00:00:00.000
14,20110501,0.00149981252343457,0.00149990250633709,2011-05-01 00:00:00.000
14,20110502,0.00149981252343457,0.00149981252343457,2011-05-02 00:00:00.000
14,20110503,0.00149981252343457,0.001499835018148,2011-05-03 00:00:00.000
14,20110504,0.00149981252343457,0.00149972277624481,2011-05-04 00:00:00.000
14,20110505,0.00149925037481259,0.00149940795876748,2011-05-05 00:00:00.000
14,20110506,0.00149756645451142,0.00149752182600623,2011-05-06 00:00:00.000
14,20110507,0.00149644594089039,0.00149664773357395,2011-05-07 00:00:00.000
14,20110508,0.00149586415997729,0.00149579703470204,2011-05-08 00:00:00.000
14,20110509,0.00149476831091181,0.00149483534388687,2011-05-09 00:00:00.000
14,20110510,0.00149476831091181,0.00149474619134934,2011-05-10 00:00:00.000
14,20110511,0.00149476831091181,0.00149492495401985,2011-05-11 00:00:00.000
14,20110512,0.00149476831091181,0.00149458958569977,2011-05-12 00:00:00.000
14,20110513,0.00149420993649608,0.00149441112654838,2011-05-13 00:00:00.000
14,20110514,0.00149198060425214,0.00149195856711702,2011-05-14 00:00:00.000
14,20110515,0.00149198060425214,0.00149206964981125,2011-05-15 00:00:00.000
14,20110516,0.00149142431021626,0.00149135780522241,2011-05-16 00:00:00.000
14,20110517,0.00149142431021626,0.00149155778294851,2011-05-17 00:00:00.000
14,20110518,0.00149142431021626,0.0014913133235871,2011-05-18 00:00:00.000
14,20110519,0.00149186931224825,0.00149195856711702,2011-05-19 00:00:00.000
14,20110520,0.00149086843086098,0.00149080197543188,2011-05-20 00:00:00.000
14,20110521,0.00148920327624721,0.00148922545384146,2011-05-21 00:00:00.000
14,20110522,0.00148975791433892,0.00148969155787325,2011-05-22 00:00:00.000
14,20110523,0.00148953600953303,0.00148975791433892,2011-05-23 00:00:00.000
14,20110524,0.00148964695367198,0.00148960257403325,2011-05-24 00:00:00.000
14,20110525,0.00148964695367198,0.00148984669477511,2011-05-25 00:00:00.000
14,20110526,0.00148864905098623,0.00148853847700781,2011-05-26 00:00:00.000
14,20110527,0.00148864905098623,0.00148873769930476,2011-05-27 00:00:00.000
14,20110528,0.00148645836430122,0.00148623744129362,2011-05-28 00:00:00.000
14,20110529,0.00148582228376828,0.00148586224363119,2011-05-29 00:00:00.000
14,20110530,0.00148643626904496,0.00148639230143917,2011-05-30 00:00:00.000
14,20110531,0.00148643626904496,0.00148645836430122,2011-05-31 00:00:00.000
14,20110601,0.00148643626904496,0.00148625953063924,2011-06-01 00:00:00.000
14,20110602,0.00148698884758364,0.00148714386436415,2011-06-02 00:00:00.000
14,20110603,0.00148643626904496,0.00148630393221027,2011-06-03 00:00:00.000
14,20110604,0.00148643626904496,0.0014865025567844,2011-06-04 00:00:00.000
14,20110605,0.00148643626904496,0.00148625953063924,2011-06-05 00:00:00.000
14,20110606,0.00148643626904496,0.00148654675189535,2011-06-06 00:00:00.000
14,20110607,0.00148604750002229,0.00148599450182034,2011-06-07 00:00:00.000
14,20110608,0.00148562604801633,0.00148577393741534,2011-06-08 00:00:00.000
14,20110609,0.00148478099480327,0.0014846489525282,2011-06-09 00:00:00.000
14,20110610,0.0014830194275545,0.00148321739517361,2011-06-10 00:00:00.000
14,20110611,0.00148148148148148,0.00148130591929845,2011-06-11 00:00:00.000
14,20110612,0.00147983721790603,0.00147999074709785,2011-06-12 00:00:00.000
14,20110613,0.00147981553803355,0.00147972794905711,2011-06-13 00:00:00.000
14,20110614,0.00147981553803355,0.00147999074709785,2011-06-14 00:00:00.000
14,20110615,0.00147981553803355,0.00147974984532915,2011-06-15 00:00:00.000
14,20110616,0.00147981553803355,0.00148003455584681,2011-06-16 00:00:00.000
14,20110617,0.00147819660014782,0.00147815311862962,2011-06-17 00:00:00.000
14,20110618,0.00147819660014782,0.00147841535754219,2011-06-18 00:00:00.000
14,20110619,0.00147710487444609,0.00147708327455773,2011-06-19 00:00:00.000
14,20110620,0.00147568825731399,0.00147584049115972,2011-06-20 00:00:00.000
14,20110621,0.00147568825731399,0.00147549207660755,2011-06-21 00:00:00.000
14,20110622,0.00147568825731399,0.00147584049115972,2011-06-22 00:00:00.000
14,20110623,0.00147555739180475,0.00147551384769746,2011-06-23 00:00:00.000
14,20110624,0.00147547030616009,0.00147566648107701,2011-06-24 00:00:00.000
14,20110625,0.00147492625368732,0.00147481770884414,2011-06-25 00:00:00.000
14,20110626,0.00147210363609598,0.00147232037691402,2011-06-26 00:00:00.000
14,20110627,0.0014718871757267,0.00147184384796501,2011-06-27 00:00:00.000
14,20110628,0.0014718871757267,0.00147195195548817,2011-06-28 00:00:00.000
14,20110629,0.0014718871757267,0.00147182218504072,2011-06-29 00:00:00.000
14,20110630,0.00147167034584253,0.00147177864449187,2011-06-30 00:00:00.000
14,20110701,0.00147035038449663,0.001470220896279,2011-07-01 00:00:00.000
14,20110702,0.00146788990825688,0.00146795455212707,2011-07-02 00:00:00.000
14,20110703,0.00146778218112432,0.00146760985059732,2011-07-03 00:00:00.000
14,20110704,0.00146778218112432,0.00146795455212707,2011-07-04 00:00:00.000
14,20110705,0.00146778218112432,0.00146758852750826,2011-07-05 00:00:00.000
14,20110706,0.00146778218112432,0.00146784703096379,2011-07-06 00:00:00.000
14,20110707,0.00146681334800147,0.00146661973483515,2011-07-07 00:00:00.000
14,20110708,0.00146518021203795,0.00146526587249256,2011-07-08 00:00:00.000
14,20110709,0.00146412884333821,0.00146397880158695,2011-07-09 00:00:00.000
14,20110710,0.00146305779078274,0.00146312200974439,2011-07-10 00:00:00.000
14,20110711,0.00146198830409357,0.00146194577087596,2011-07-11 00:00:00.000
14,20110712,0.00146198830409357,0.00146205242920011,2011-07-12 00:00:00.000
14,20110713,0.00146198830409357,0.0014619671440428,2011-07-13 00:00:00.000
14,20110714,0.00146198830409357,0.00146209518239637,2011-07-14 00:00:00.000
14,20110715,0.00146359312111233,0.00146357191458185,2011-07-15 00:00:00.000
14,20110716,0.00146842878120411,0.00146845034435161,2011-07-16 00:00:00.000
14,20110717,0.00146896804994491,0.00146892510964424,2011-07-17 00:00:00.000
14,20110718,0.00147221199852779,0.00147236394952206,2011-07-18 00:00:00.000
14,20110719,0.00147221199852779,0.00147212552402148,2011-07-19 00:00:00.000
14,20110720,0.00147221199852779,0.00147225534796755,2011-07-20 00:00:00.000
14,20110721,0.00147221199852779,0.00147206029558971,2011-07-21 00:00:00.000
14,20110722,0.00147275405007364,0.00147294950331406,2011-07-22 00:00:00.000
14,20110723,0.00147112909157779,0.00147104274423612,2011-07-23 00:00:00.000
14,20110724,0.00147058823529412,0.00147078311405673,2011-07-24 00:00:00.000
14,20110725,0.00146972390795472,0.00146961569549563,2011-07-25 00:00:00.000
14,20110726,0.00146972390795472,0.00146981010053501,2011-07-26 00:00:00.000
14,20110727,0.00146972390795472,0.0014695940981101,2011-07-27 00:00:00.000
14,20110728,0.00147004777655274,0.00147009099863282,2011-07-28 00:00:00.000
14,20110729,0.00146894668737098,0.00146888195609247,2011-07-29 00:00:00.000
14,20110730,0.00146735143066764,0.00146741602711785,2011-07-30 00:00:00.000
14,20110731,0.00146735143066764,0.00146728705519743,2011-07-31 00:00:00.000
14,20110801,0.00146679204805093,0.00146681334800147,2011-08-01 00:00:00.000
14,20110802,0.00146679204805093,0.00146661973483515,2011-08-02 00:00:00.000
14,20110803,0.00146679204805093,0.00146696418656322,2011-08-03 00:00:00.000
14,20110804,0.00146681334800147,0.00146674901973496,2011-08-04 00:00:00.000
14,20110805,0.00146681334800147,0.00146685638009183,2011-08-05 00:00:00.000
14,20110806,0.00146911911617794,0.00146901120855552,2011-08-06 00:00:00.000
14,20110807,0.00146911911617794,0.00146929180135175,2011-08-07 00:00:00.000
14,20110808,0.00146786857702912,0.00146784703096379,2011-08-08 00:00:00.000
14,20110809,0.00146786857702912,0.001467911455581,2011-08-09 00:00:00.000
14,20110810,0.00146786857702912,0.00146769601080224,2011-08-10 00:00:00.000
14,20110811,0.00146786857702912,0.00146808407247696,2011-08-11 00:00:00.000
14,20110812,0.00146681334800147,0.00146666275556599,2011-08-12 00:00:00.000
14,20110813,0.00146696397136486,0.00146702874892228,2011-08-13 00:00:00.000
14,20110814,0.00146520146520147,0.00146511581227706,2011-08-14 00:00:00.000
14,20110815,0.00146520146520147,0.00146526587249256,2011-08-15 00:00:00.000
14,20110816,0.00146520146520147,0.00146505120353956,2011-08-16 00:00:00.000
14,20110817,0.00146520146520147,0.00146530881383252,2011-08-17 00:00:00.000
14,20110818,0.00146627565982405,0.00146621137870935,2011-08-18 00:00:00.000
14,20110819,0.00146327209003103,0.00146342177278914,2011-08-19 00:00:00.000
14,20110820,0.00146410762128045,0.00146410762128045,2011-08-20 00:00:00.000
14,20110821,0.00146267259536625,0.00146282236947967,2011-08-21 00:00:00.000
14,20110822,0.00146252285191956,0.00146241612495117,2011-08-22 00:00:00.000
14,20110823,0.00146252285191956,0.00146254424196332,2011-08-23 00:00:00.000
14,20110824,0.00146252285191956,0.00146235175409093,2011-08-24 00:00:00.000
14,20110825,0.00146168934160981,0.00146177459435755,2011-08-25 00:00:00.000
14,20110826,0.0014609203798393,0.00146079254715329,2011-08-26 00:00:00.000
14,20110827,0.00145985401459854,0.00146004605861296,2011-08-27 00:00:00.000
14,20110828,0.00145932141554177,0.00145919386251388,2011-08-28 00:00:00.000
14,20110829,0.00145878920495988,0.00145883176752057,2011-08-29 00:00:00.000
14,20110830,0.00145878920495988,0.00145868302219868,2011-08-30 00:00:00.000
14,20110831,0.00145878920495988,0.00145898096890634,2011-08-31 00:00:00.000
14,20110901,0.00145698258905806,0.00145681299721938,2011-09-01 00:00:00.000
14,20110902,0.00145770491067257,0.00145774719748101,2011-09-02 00:00:00.000
14,20110903,0.00145772594752187,0.00145759867323538,2011-09-03 00:00:00.000
14,20110904,0.00145613396432472,0.00145619757688723,2011-09-04 00:00:00.000
14,20110905,0.00145560407569141,0.00145547717164108,2011-09-05 00:00:00.000
14,20110906,0.00145560407569141,0.00145573121378869,2011-09-06 00:00:00.000
14,20110907,0.00145560407569141,0.0014553922282055,2011-09-07 00:00:00.000
14,20110908,0.00145560407569141,0.00145571002256351,2011-09-08 00:00:00.000
14,20110909,0.0014543339150669,0.00145429161455455,2011-09-09 00:00:00.000
14,20110910,0.00145348837209302,0.00145365761333551,2011-09-10 00:00:00.000
14,20110911,0.00145211667060432,0.00145201103528387,2011-09-11 00:00:00.000
14,20110912,0.00145454545454545,0.00145473610432436,2011-09-12 00:00:00.000
14,20110913,0.00145346745737234,0.00145336183666567,2011-09-13 00:00:00.000
14,20110914,0.00145346745737234,0.00145357288214431,2011-09-14 00:00:00.000
14,20110915,0.00145452450939252,0.00145452450939252,2011-09-15 00:00:00.000
14,20110916,0.00145401672119229,0.00145405900571445,2011-09-16 00:00:00.000
14,20110917,0.00145243282498184,0.00145241194062714,2011-09-17 00:00:00.000
14,20110918,0.00145188475693779,0.00145201103528387,2011-09-18 00:00:00.000
14,20110919,0.0014529395072995,0.00145285507087826,2011-09-19 00:00:00.000
14,20110920,0.0014529395072995,0.00145308708350891,2011-09-20 00:00:00.000
14,20110921,0.0014529395072995,0.00145272822360393,2011-09-21 00:00:00.000
14,20110922,0.00145243282498184,0.00145262292131476,2011-09-22 00:00:00.000
14,20110923,0.0014519056261343,0.00145180044306046,2011-09-23 00:00:00.000
14,20110924,0.00145416472778036,0.00145429161455455,2011-09-24 00:00:00.000
14,20110925,0.0014519056261343,0.00145175807903371,2011-09-25 00:00:00.000
14,20110926,0.00145137880986938,0.00145150521090371,2011-09-26 00:00:00.000
14,20110927,0.00145137880986938,0.00145131582823909,2011-09-27 00:00:00.000
14,20110928,0.00145137880986938,0.00145144200763459,2011-09-28 00:00:00.000
14,20110929,0.00145137880986938,0.00145118924959004,2011-09-29 00:00:00.000
14,20110930,0.00145085237577077,0.00145095763203714,2011-09-30 00:00:00.000
14,20111001,0.00145085237577077,0.00145068399750482,2011-10-01 00:00:00.000
14,20111002,0.00145032632342277,0.00145036839357197,2011-10-02 00:00:00.000
14,20111003,0.00144977984368184,0.00144975882537061,2011-10-03 00:00:00.000
14,20111004,0.00144977984368184,0.00144982167193435,2011-10-04 00:00:00.000
14,20111005,0.00144977984368184,0.00144975882537061,2011-10-05 00:00:00.000
14,20111006,0.00144992677869768,0.00145009498122127,2011-10-06 00:00:00.000
14,20111007,0.00145030549960196,0.00145013703795009,2011-10-07 00:00:00.000
14,20111008,0.00145030549960196,0.00145034735819229,2011-10-08 00:00:00.000
14,20111009,0.00144980065241029,0.0014496115041169,2011-10-09 00:00:00.000
14,20111010,0.00145030549960196,0.00145034735819229,2011-10-10 00:00:00.000
14,20111011,0.00145030549960196,0.00145022136904088,2011-10-11 00:00:00.000
14,20111012,0.00145030549960196,0.00145038942956184,2011-10-12 00:00:00.000
14,20111013,0.00145032632342277,0.00145030549960196,2011-10-13 00:00:00.000
14,20111014,0.00144980065241029,0.001449863712811,2011-10-14 00:00:00.000
14,20111015,0.00145085237577077,0.00145066295296951,2011-10-15 00:00:00.000
14,20111016,0.00145243282498184,0.00145258072027377,2011-10-16 00:00:00.000
14,20111017,0.00145032632342277,0.00145028446604659,2011-10-17 00:00:00.000
14,20111018,0.00145032632342277,0.00145038942956184,2011-10-18 00:00:00.000
14,20111019,0.00145032632342277,0.00145015806722933,2011-10-19 00:00:00.000
14,20111020,0.00144977984368184,0.00144996903591124,2011-10-20 00:00:00.000
